MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,DAYS_STAY,START_YEAR,START_MONTH,START_DAY,START_YEAR_AGE_COMBINED,MEMBER_MARITAL_STATUS_embed_dim_0,MEMBER_MARITAL_STATUS_embed_dim_1,MEMBER_MARITAL_STATUS_embed_dim_2,MEMBER_GENDER_embed_dim_0,MEMBER_GENDER_embed_dim_1,MEMBERSHIP_PACKAGE_embed_dim_0,MEMBERSHIP_PACKAGE_embed_dim_1,PAYMENT_MODE_embed_dim_0,PAYMENT_MODE_embed_dim_1,PAYMENT_MODE_embed_dim_2,y_pred,y_proba,TARGET
65.0,127341.96,9999996.0,1.0,40.0,3.0,3,0.0127342010936804,196,2013,6,19,80520.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.05741411104139099,0
19.0,100000.0,300000.0,1.0,30.0,0.0,2,0.3333333333333333,1596,2009,8,19,60270.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3709284640154238,0
17.0,116465.28,549996.0,6.0,68.0,3.0,3,0.2117565945934152,277,2013,3,30,136884.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.057695020157003916,0
17.0,200000.0,549996.0,6.0,77.0,0.0,1,0.3636390082836966,1227,2010,8,23,154770.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.31608652053784875,1
17.0,123697.38,249996.0,1.0,53.0,3.0,3,0.4947974367589882,254,2013,4,22,106689.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0016296015253208327,0
55.0,105000.46,249996.0,1.0,49.0,2.0,2,0.4200085601369622,142,2013,8,12,98637.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.006543341522727489,0
17.0,100000.0,300000.0,5.0,28.0,0.0,1,0.3333333333333333,1464,2009,12,29,56252.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.37649571615890987,0
17.0,100514.17,1299996.0,5.0,55.0,3.0,0,0.0773188302117852,1164,2010,10,25,110550.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,1,0.5007310206379241,0
17.0,126001.04,399996.0,1.0,53.0,3.0,2,0.3150057500575005,277,2013,3,30,106689.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,1.0033257,-0.5032684,-0.40938094,0,0.22438839677775227,0
12.0,100000.0,549996.0,1.0,56.0,0.0,1,0.1818195041418483,2378,2007,6,29,112392.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.27218908076986653,0
34.0,100000.0,399996.0,1.0,50.0,1.0,0,0.2500025000250002,2133,2008,2,29,100400.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2892895064362833,0
17.0,122381.88,499992.0,2.0,42.0,2.0,3,0.2447676762828205,177,2013,7,8,84546.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.07156783343654624,0
12.0,100000.0,600000.0,1.0,34.0,3.0,0,0.1666666666666666,1931,2008,9,18,68272.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.39402044342646775,1
12.0,2999999.98,9799992.0,1.0,58.0,1.0,2,0.3061226968348545,946,2011,5,31,116638.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,1,0.5019888086117522,0
66.0,400000.0,260000004.0,1.0,26.0,0.0,1,0.0015384615147928,1225,2010,8,25,52260.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.3147106615690413,1
17.0,130000.0,500004.0,1.0,49.0,1.0,1,0.2599979200166398,2141,2008,2,21,98392.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.34241563120398366,0
22.0,123704.64,849996.0,1.0,47.0,0.0,3,0.1455355554614374,35,2013,11,27,94611.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.03136559613969519,0
12.0,100000.0,279996.0,1.0,56.0,1.0,0,0.3571479592565608,1787,2009,2,9,112504.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2846620495966867,0
12.0,150001.08,1099992.0,1.0,55.0,2.0,0,0.1363656099317085,650,2012,3,22,110660.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.6171740566034004,0
32.0,241174.43,1999992.0,2.0,47.0,1.0,0,0.1205876973507894,33,2013,11,29,94611.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0048062810232412925,0
89.0,103193.09,349992.0,2.0,44.0,0.0,2,0.2948441392946124,276,2013,3,31,88572.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.006192859278173787,0
12.0,192001.44,199992.0,2.0,49.0,0.0,0,0.960045601824073,288,2013,3,19,98637.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.29573793102197343,1
22.0,120000.0,500004.0,1.0,36.0,1.0,1,0.2399980800153598,1422,2010,2,9,72360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.34451348145716354,0
17.0,100000.0,549996.0,4.0,50.0,2.0,1,0.1818195041418483,2102,2008,3,31,100400.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.29076616863824983,0
32.0,100000.0,399996.0,1.0,53.0,2.0,0,0.2500025000250002,2091,2008,4,11,106424.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2999291824375409,1
17.0,100000.0,500004.0,1.0,34.0,3.0,1,0.1999984000127999,1392,2010,3,11,68340.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.33103497179045,0
12.0,121820.4,999996.0,2.0,61.0,2.0,2,0.1218208872835491,793,2011,10,31,122671.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.47510575420745155,0
29.0,200000.0,499992.0,1.0,65.0,2.0,1,0.4000064001024016,1219,2010,8,31,130650.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.33972681701992696,0
12.0,999999.99,120000.0,1.0,61.0,3.0,0,8.33333325,651,2012,3,21,122732.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.6016682684869871,1
12.0,200000.0,399996.0,5.0,19.0,0.0,1,0.5000050000500005,652,2012,3,20,38228.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.7046858136906582,1
17.0,189352.8,549996.0,6.0,61.0,3.0,0,0.3442803220387057,154,2013,7,31,122793.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.14910569593451103,0
17.0,248397.72,319992.0,2.0,52.0,3.0,3,0.7762622815570389,276,2013,3,31,104676.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.15421024091819108,0
17.0,100000.0,549996.0,1.0,70.0,0.0,3,0.1818195041418483,1737,2009,3,31,140630.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.27882619480141435,0
17.0,100000.0,549996.0,1.0,64.0,0.0,3,0.1818195041418483,1888,2008,10,31,128512.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.262535765431605,0
22.0,125062.22,589992.0,2.0,47.0,0.0,1,0.2119727386134049,37,2013,11,25,94611.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.028383843179908524,0
12.0,200000.0,2499996.0,1.0,38.0,2.0,2,0.0800001280002048,106,2013,9,17,76494.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.03560820163882222,0
12.0,102000.84,450000.0,1.0,57.0,1.0,1,0.2266685333333333,763,2011,11,30,114627.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.40368006644102666,1
71.0,507981.54,17948808.0,1.0,34.0,1.0,1,0.0283016866635377,1007,2011,3,31,68374.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.48114616636887514,1
17.0,100000.0,549996.0,1.0,28.0,3.0,1,0.1818195041418483,1478,2009,12,15,56252.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2820289672657882,0
61.0,112500.0,300000.0,1.0,33.0,2.0,2,0.375,1293,2010,6,18,66330.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.36675539362863907,0
30.0,100000.0,399996.0,1.0,64.0,1.0,1,0.2500025000250002,1462,2009,12,31,128576.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.23291119212725356,0
95.0,100000.09,499992.0,1.0,46.0,0.0,0,0.2000033800540808,855,2011,8,30,92506.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.4069923984043165,0
12.0,300000.0,799992.0,1.0,25.0,0.0,0,0.3750037500375003,680,2012,2,21,50300.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.7323751640928629,1
45.0,100000.0,450000.0,1.0,49.0,2.0,2,0.2222222222222222,1274,2010,7,7,98490.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3268416904271787,1
100.0,100003.49,499992.0,2.0,46.0,0.0,0,0.2000101801628826,276,2013,3,31,92598.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.005372421400857055,0
19.0,100000.0,200004.0,1.0,21.0,0.0,2,0.499990000199996,1745,2009,3,23,42189.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.330715526785775,1
80.0,100000.0,549996.0,1.0,63.0,0.0,1,0.1818195041418483,1219,2010,8,31,126630.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2796130283221317,0
87.0,102006.92,399996.0,1.0,50.0,0.0,2,0.255019850198502,277,2013,3,30,100650.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355,0,0.18869768916076488,0
12.0,100000.0,170004.0,5.0,46.0,3.0,1,0.5882214536128562,2142,2008,2,20,92368.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.36346940433355157,0
85.0,126000.19,699996.0,2.0,49.0,0.0,2,0.1800013000074286,665,2012,3,7,98588.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.4191672112951504,1
12.0,100000.0,699996.0,1.0,29.0,3.0,0,0.1428579591883382,1752,2009,3,16,58261.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.25126860418945407,0
22.0,143500.29,360000.0,1.0,34.0,1.0,3,0.3986119166666667,49,2013,11,13,68442.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0014261690614690776,0
17.0,102608.86,379992.0,2.0,66.0,3.0,1,0.2700290006105392,276,2013,3,31,132858.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0033351468317505944,0
22.0,100000.0,549996.0,1.0,62.0,1.0,1,0.1818195041418483,1449,2010,1,13,124620.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.24810929803161325,0
12.0,300000.0,300000.0,1.0,26.0,0.0,1,1.0,1008,2011,3,30,52286.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.7844719469445613,1
12.0,100000.99,500004.0,1.0,50.0,3.0,0,0.20000037999696,1063,2011,2,3,100550.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4428232273324072,1
17.0,300000.0,384996.0,1.0,39.0,3.0,0,0.7792288751051959,2049,2008,5,23,78312.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4365871141349318,1
12.0,200000.0,300000.0,1.0,46.0,1.0,0,0.6666666666666666,1010,2011,3,28,92506.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.7399712568009577,1
12.0,150000.0,600000.0,1.0,27.0,0.0,0,0.25,2417,2007,5,21,54189.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.23721835923161472,0
34.0,100000.0,249996.0,1.0,51.0,2.0,0,0.4000064001024016,1570,2009,9,14,102459.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.29945429724825534,0
17.0,100000.0,300000.0,1.0,29.0,0.0,1,0.3333333333333333,1737,2009,3,31,58261.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.41090428704996174,0
22.0,100000.0,300000.0,1.0,22.0,0.0,2,0.3333333333333333,782,2011,11,11,44242.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.5755963215005833,1
77.0,254565.48,349992.0,2.0,59.0,0.0,1,0.7273465679215525,642,2012,3,30,118708.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,1,0.5425179578265241,0
12.0,100000.0,277776.0,2.0,37.0,1.0,2,0.3600023040147457,726,2012,1,6,74444.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.6177111481453861,1
35.0,100000.0,999996.0,1.0,59.0,3.0,0,0.1000004000016,1386,2010,3,17,118590.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2890842613054608,0
50.0,199998.0,600000.0,1.0,34.0,2.0,0,0.33333,2193,2007,12,31,68238.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.4004376270042054,0
85.0,100514.82,549996.0,1.0,52.0,0.0,3,0.1827555473130714,1007,2011,3,31,104572.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,1,0.5115607546345646,0
41.0,200000.0,6000000.0,1.0,54.0,3.0,3,0.0333333333333333,1433,2010,1,29,108540.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3276927733356451,0
68.0,334444.64,799992.0,2.0,37.0,2.0,2,0.418059980599806,359,2013,1,7,74481.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.03966873709193031,0
54.0,400000.72,139992.0,2.0,50.0,0.0,1,2.857311274929996,65,2013,10,28,100650.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.025550097551458397,0
12.0,499999.99,999996.0,1.0,51.0,0.0,0,0.50000199000796,932,2011,6,14,102561.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.8091161932745599,1
36.0,1010008.08,1800000.0,1.0,48.0,1.0,0,0.5611155999999999,1829,2008,12,29,96384.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.29938858582480316,0
17.0,500000.0,3999996.0,1.0,45.0,3.0,0,0.125000125000125,2002,2008,7,9,90360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3413533478130617,0
12.0,100000.0,549996.0,4.0,33.0,3.0,0,0.1818195041418483,1951,2008,8,29,66264.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.24158692217989908,1
22.0,100000.0,999996.0,1.0,45.0,3.0,1,0.1000004000016,1405,2010,2,26,90450.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.30908623711026756,0
37.0,100000.0,500004.0,1.0,47.0,2.0,0,0.1999984000127999,1708,2009,4,29,94423.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.2803890646973888,0
17.0,100000.0,400044.0,1.0,33.0,3.0,0,0.2499725030246672,1860,2008,11,28,66264.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.28351484797424936,0
27.0,100000.0,375000.0,1.0,46.0,3.0,0,0.2666666666666666,1363,2010,4,9,92460.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3179592136598819,1
46.0,3000000.0,30000000.0,1.0,49.0,3.0,0,0.1,1227,2010,8,23,98490.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.20242450075929605,1
17.0,100000.0,800004.0,1.0,30.0,3.0,0,0.1249993750031249,1895,2008,10,24,60240.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.37758371103200267,1
12.0,100000.8,639996.0,1.0,26.0,3.0,0,0.1562522265764161,1981,2008,7,30,52208.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.47013640877546775,1
17.0,101223.91,1999992.0,1.0,44.0,3.0,0,0.0506121574486298,276,2013,3,31,88572.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.015647400437220793,0
17.0,184032.97,499992.0,1.0,63.0,3.0,3,0.3680718291492664,168,2013,7,17,126819.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0030728905352272514,0
12.0,250000.0,549996.0,5.0,67.0,0.0,0,0.4545487603546208,1890,2008,10,29,134536.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.41181614048109405,0
12.0,100002.0,650004.0,1.0,60.0,0.0,1,0.1538482840105599,1108,2010,12,20,120600.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.45960626689865913,1
27.0,120000.0,350004.0,1.0,34.0,3.0,3,0.3428532245345767,1372,2010,3,31,68340.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.33977045363419944,0
36.0,100000.0,249996.0,1.0,48.0,2.0,0,0.4000064001024016,1581,2009,9,3,96432.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355,0,0.3051950499272708,1
91.0,250000.23,549996.0,1.0,47.0,0.0,1,0.4545491785394803,611,2012,4,30,94564.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.4246150924150467,1
12.0,100000.0,549996.0,1.0,62.0,0.0,1,0.1818195041418483,992,2011,4,15,124682.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,1,0.5283441249798445,0
88.0,199999.84,499992.0,2.0,74.0,0.0,3,0.4000060800972815,343,2013,1,23,148962.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.00684600680381298,0
17.0,199983.49,300000.0,2.0,59.0,0.0,0,0.6666116333333333,277,2013,3,30,118767.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.0056808074646571925,0
27.0,100000.0,249996.0,1.0,26.0,3.0,3,0.4000064001024016,1372,2010,3,31,52260.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.35416333252318344,1
22.0,200000.0,549996.0,1.0,62.0,0.0,0,0.3636390082836966,1129,2010,11,29,124620.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.4372319432288655,1
57.0,201000.0,999996.0,1.0,38.0,2.0,1,0.201000804003216,1330,2010,5,12,76380.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.34096990352187584,1
12.0,100000.0,549996.0,6.0,78.0,3.0,0,0.1818195041418483,285,2013,3,22,157014.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.016204216073781294,0
96.0,101550.0,549996.0,1.0,41.0,0.0,1,0.1846377064560469,1090,2011,1,7,82451.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.45880874105836844,0
49.0,100000.0,399996.0,1.0,46.0,3.0,1,0.2500025000250002,1395,2010,3,8,92460.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.30735474675488694,0
17.0,121791.6,549996.0,6.0,68.0,0.0,3,0.2214408832064233,251,2013,4,25,136884.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.025057845865970495,0
27.0,100000.0,600000.0,1.0,39.0,3.0,1,0.1666666666666666,1433,2010,1,29,78390.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.3419647143108628,0
35.0,180001.44,380004.0,1.0,39.0,2.0,0,0.473683013863012,2254,2007,10,31,78273.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,0,0.4871608434112541,0
95.0,100514.7,549996.0,1.0,72.0,0.0,0,0.1827553291296663,1024,2011,3,14,144792.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562,0,0.4550162253046504,0
17.0,128613.12,450000.0,1.0,55.0,1.0,3,0.2858069333333333,154,2013,7,31,110715.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279,0,0.10884805066912025,0
12.0,100000.0,450000.0,2.0,78.0,1.0,0,0.2222222222222222,390,2012,12,7,156936.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562,0,0.10647935707480012,0
12.0,120000.96,180000.0,1.0,25.0,0.0,0,0.666672,1814,2009,1,13,50225.0,-1.3853498,0.17453381,-1.4956062,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279,1,0.5619202270905057,1
