MEMBERSHIP_TERM_YEARS,ANNUAL_FEES,MEMBER_ANNUAL_INCOME,MEMBER_OCCUPATION_CD,MEMBER_AGE_AT_ISSUE,ADDITIONAL_MEMBERS,AGENT_PERFORMANCE,INCOME_TO_FEE_RATIO,DAYS_STAY,START_YEAR,START_MONTH,START_DAY,START_YEAR_AGE_COMBINED,MEMBER_MARITAL_STATUS_embed_dim_0,MEMBER_MARITAL_STATUS_embed_dim_1,MEMBER_MARITAL_STATUS_embed_dim_2,MEMBER_GENDER_embed_dim_0,MEMBER_GENDER_embed_dim_1,MEMBERSHIP_PACKAGE_embed_dim_0,MEMBERSHIP_PACKAGE_embed_dim_1,PAYMENT_MODE_embed_dim_0,PAYMENT_MODE_embed_dim_1,PAYMENT_MODE_embed_dim_2
12.0,210000.0,549996.0,1.0,62.0,0.0,3,0.38182095869788146,1023,2011,3,15,124682.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,115281.36,314616.0,1.0,26.0,3.0,3,0.36641925394766955,1462,2009,12,31,52234.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,199867.0,549996.0,6.0,86.0,1.0,3,0.36339718834318796,276,2013,3,31,173118.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
22.0,100000.0,750000.0,1.0,46.0,3.0,1,0.13333333333333333,1314,2010,5,28,92460.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
100.0,106891.22,300000.0,2.0,34.0,0.0,0,0.3563040666666667,366,2012,12,31,68408.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
12.0,120000.84,279996.0,1.0,56.0,0.0,0,0.42858055115073074,1007,2011,3,31,112616.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,126001.2,300000.0,1.0,47.0,1.0,0,0.420004,1780,2009,2,16,94423.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
17.0,100000.0,420000.0,1.0,34.0,2.0,1,0.23809523809523808,2115,2008,3,18,68272.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,100005.0,1200000.0,1.0,34.0,0.0,1,0.0833375,2011,2008,6,30,68272.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
75.0,199019.47,549996.0,6.0,73.0,1.0,1,0.36185621349973457,1050,2011,2,16,146803.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
87.0,125999.89,300000.0,2.0,39.0,0.0,3,0.41999963333333334,369,2012,12,28,78468.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,106002.96,1599996.0,1.0,59.0,3.0,3,0.06625201563003907,76,2013,10,17,118767.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
12.0,192308.0,889992.0,1.0,58.0,0.0,1,0.21607834677165638,947,2011,5,30,116638.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,150000.0,499992.0,2.0,35.0,3.0,3,0.30000480007680125,646,2012,3,26,70420.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
44.0,720005.76,3000000.0,1.0,41.0,3.0,0,0.24000192,1772,2009,2,24,82369.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,100000.0,609996.0,2.0,25.0,0.0,2,0.1639355012164014,705,2012,1,27,50300.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.0,549996.0,1.0,50.0,0.0,1,0.1818195041418483,1869,2008,11,19,100400.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,120000.96,699996.0,2.0,33.0,0.0,0,0.1714309224624141,672,2012,2,29,66396.0,0.9988347,-1.1609448,-0.628458,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
47.0,300000.0,800004.0,1.0,47.0,2.0,2,0.37499812500937496,1219,2010,8,31,94470.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
32.0,181231.92,549996.0,2.0,29.0,0.0,1,0.3295149782907512,678,2012,2,23,58348.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
17.0,201248.17,780000.0,1.0,53.0,1.0,0,0.2580104743589744,307,2013,2,28,106689.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
27.0,100000.0,600000.0,1.0,27.0,1.0,0,0.16666666666666666,1385,2010,3,18,54270.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
49.0,108000.06,499992.0,1.0,55.0,3.0,0,0.2160035760572169,778,2011,11,15,110605.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,100000.0,549996.0,1.0,56.0,0.0,1,0.1818195041418483,1870,2008,11,18,112448.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
44.0,100000.0,279996.0,1.0,40.0,3.0,0,0.3571479592565608,1986,2008,7,25,80320.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
41.0,100000.0,420000.0,1.0,44.0,1.0,1,0.23809523809523808,2162,2008,1,31,88352.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.8,300000.0,1.0,28.0,0.0,0,0.333336,1996,2008,7,15,56224.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
93.0,102999.94,600000.0,1.0,49.0,0.0,0,0.17166656666666666,215,2013,5,31,98637.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
97.0,104190.3,600000.0,2.0,27.0,0.0,2,0.1736505,733,2011,12,30,54297.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
27.0,106827.64,399996.0,2.0,34.0,1.0,0,0.26707177071770716,56,2013,11,6,68442.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
17.0,100000.8,350004.0,1.0,33.0,3.0,0,0.2857133061336442,2016,2008,6,25,66264.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
38.0,100000.0,800004.0,1.0,47.0,1.0,3,0.12499937500312498,1589,2009,8,26,94423.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,100000.0,549996.0,6.0,70.0,2.0,1,0.1818195041418483,1017,2011,3,21,140770.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.8,450000.0,2.0,28.0,3.0,1,0.222224,520,2012,7,30,56336.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
87.0,100481.1,549996.0,1.0,45.0,0.0,1,0.18269423777627475,1050,2011,2,16,90495.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,350000.0,549996.0,1.0,25.0,0.0,3,0.6363682644964691,294,2013,3,13,50325.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,230769.04,750000.0,1.0,60.0,3.0,3,0.3076920533333333,989,2011,4,18,120660.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,126340.5,600000.0,1.0,59.0,3.0,3,0.2105675,247,2013,4,29,118767.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
17.0,120639.6,999996.0,1.0,42.0,0.0,2,0.12064008256033025,154,2013,7,31,84546.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
9.0,100000.0,549996.0,1.0,50.0,0.0,0,0.1818195041418483,1769,2009,2,27,100450.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,500000.0,279996.0,2.0,30.0,2.0,0,1.785739796282804,276,2013,3,31,60390.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
63.0,150004.81,1200000.0,2.0,42.0,1.0,1,0.12500400833333333,642,2012,3,30,84504.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,511000.0,1700004.0,1.0,30.0,0.0,1,0.3005875280293458,2162,2008,1,31,60240.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.0,549996.0,1.0,47.0,1.0,1,0.1818195041418483,1602,2009,8,13,94423.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,111703.38,549996.0,6.0,66.0,0.0,3,0.20309853162568456,317,2013,2,18,132858.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,100000.0,450000.0,2.0,35.0,0.0,1,0.2222222222222222,642,2012,3,30,70420.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
50.0,150000.0,800004.0,1.0,45.0,3.0,3,0.18749906250468748,1314,2010,5,28,90450.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
17.0,309242.76,3499992.0,1.0,56.0,3.0,3,0.08835527624063141,159,2013,7,26,112728.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
28.0,120000.0,549996.0,6.0,67.0,3.0,1,0.21818340497021796,1450,2010,1,12,134670.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
22.0,100000.0,399996.0,1.0,42.0,3.0,0,0.25000250002500024,1829,2008,12,29,84336.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.0,300000.0,1.0,47.0,3.0,0,0.3333333333333333,1650,2009,6,26,94423.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
86.0,300000.14,2100000.0,5.0,47.0,0.0,2,0.14285720952380954,288,2013,3,19,94611.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
22.0,309282.0,549996.0,6.0,70.0,2.0,3,0.5623349987999913,51,2013,11,11,140910.0,0.10369337,-0.9288311,-0.015264446,1.1197833,-0.9323207,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
75.0,100000.43,900000.0,2.0,56.0,1.0,2,0.11111158888888888,216,2013,5,30,112728.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
41.0,150000.0,540000.0,1.0,44.0,2.0,1,0.2777777777777778,1955,2008,8,25,88352.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
64.0,120000.0,549996.0,1.0,26.0,3.0,3,0.21818340497021796,1308,2010,6,3,52260.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
12.0,100000.0,339996.0,2.0,42.0,3.0,2,0.2941211073071448,646,2012,3,26,84504.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,123999.6,600000.0,1.0,69.0,3.0,3,0.20666600000000002,187,2013,6,28,138897.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
17.0,120000.0,549996.0,1.0,60.0,0.0,3,0.21818340497021796,1372,2010,3,31,120600.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,100000.0,549996.0,1.0,38.0,0.0,1,0.1818195041418483,1405,2010,2,26,76380.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
76.0,121966.92,450000.0,1.0,27.0,0.0,0,0.2710376,307,2013,2,28,54351.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
12.0,100000.42,399996.0,1.0,62.0,3.0,0,0.25000355003550034,835,2011,9,19,124682.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
26.0,125000.0,549996.0,4.0,59.0,3.0,2,0.2272743801773104,1650,2009,6,26,118531.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,500000.0,999996.0,2.0,57.0,0.0,2,0.500002000008,672,2012,2,29,114684.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,103090.03,499992.0,2.0,34.0,2.0,0,0.20618335893374293,316,2013,2,19,68442.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
32.0,100000.0,200004.0,1.0,62.0,3.0,3,0.499990000199996,1219,2010,8,31,124620.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
102.0,100514.82,549996.0,1.0,36.0,0.0,1,0.1827555473130714,1104,2010,12,24,72360.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
34.0,400000.0,8499996.0,1.0,51.0,0.0,1,0.0470588456747509,1601,2009,8,14,102459.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,123703.44,450000.0,2.0,54.0,1.0,2,0.27489653333333336,288,2013,3,19,108702.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
12.0,100001.0,450000.0,1.0,55.0,3.0,0,0.22222444444444445,1028,2011,3,10,110605.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
50.0,100000.0,600000.0,1.0,35.0,2.0,2,0.16666666666666666,1737,2009,3,31,70315.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,180001.44,300000.0,1.0,26.0,0.0,1,0.6000048,1569,2009,9,15,52234.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
17.0,100000.0,375000.0,1.0,29.0,0.0,1,0.26666666666666666,1850,2008,12,8,58232.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
9.0,100000.0,1500000.0,1.0,25.0,0.0,0,0.06666666666666667,1829,2008,12,29,50200.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,200000.0,549996.0,1.0,59.0,0.0,2,0.3636390082836966,1160,2010,10,29,118590.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,258109.23,600000.0,2.0,65.0,2.0,2,0.43018205000000004,741,2011,12,22,130715.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
22.0,103089.84,6000000.0,1.0,44.0,2.0,3,0.017181639999999998,148,2013,8,6,88572.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
82.0,205052.17,549996.0,6.0,76.0,0.0,3,0.37282483872609984,191,2013,6,24,152988.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,150000.0,300000.0,1.0,39.0,3.0,2,0.5,2113,2008,3,20,78312.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
64.0,120000.0,260004.0,1.0,19.0,0.0,3,0.46153136105598375,1933,2008,9,16,38152.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
12.0,996542.0,1500000.0,2.0,29.0,1.0,1,0.6643613333333334,276,2013,3,31,58377.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,123707.88,999996.0,1.0,49.0,1.0,3,0.12370837483349933,191,2013,6,24,98637.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
92.0,149999.6,549996.0,6.0,74.0,0.0,1,0.2727285289347559,93,2013,9,30,148962.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
17.0,100000.0,399996.0,5.0,38.0,2.0,1,0.25000250002500024,2067,2008,5,5,76304.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
22.0,100000.0,506424.0,1.0,37.0,1.0,1,0.19746299543465554,1680,2009,5,27,74333.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
59.0,100000.0,399996.0,1.0,24.0,0.0,1,0.25000250002500024,2109,2008,3,24,48192.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
17.0,630549.0,1899996.0,1.0,46.0,2.0,3,0.3318685934075651,62,2013,10,31,92598.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
12.0,150000.0,549996.0,1.0,45.0,3.0,0,0.27272925621277244,1442,2010,1,20,90450.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,420000.0,1.0,34.0,1.0,0,0.23809523809523808,1744,2009,3,24,68306.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,1.0033257,-0.5032684,-0.40938094
17.0,309269.9,549996.0,6.0,83.0,0.0,3,0.5623129986399902,124,2013,8,30,167079.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
32.0,101496.16,399996.0,2.0,50.0,2.0,1,0.2537429374293743,646,2012,3,26,100600.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
12.0,100000.0,300000.0,1.0,30.0,1.0,0,0.3333333333333333,1994,2008,7,17,60240.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
22.0,103090.07,180000.0,2.0,50.0,2.0,3,0.5727226111111111,37,2013,11,25,100650.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
32.0,200000.0,1249992.0,1.0,59.0,1.0,0,0.16000102400655364,379,2012,12,18,118708.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
22.0,100000.0,549996.0,1.0,53.0,1.0,1,0.1818195041418483,1456,2010,1,6,106530.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
82.0,109299.97,399996.0,1.0,20.0,0.0,2,0.2732526575265753,369,2012,12,28,40240.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,100000.8,399996.0,1.0,25.0,0.0,1,0.25000450004500047,1759,2009,3,9,50225.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,0.7439208,0.82596856,-0.5151279
38.0,195000.0,549996.0,4.0,46.0,3.0,1,0.3545480330766042,1841,2008,12,17,92368.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
22.0,154635.15,309996.0,2.0,47.0,2.0,3,0.4988295010258197,85,2013,10,8,94611.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
27.0,100000.0,249996.0,1.0,28.0,0.0,3,0.4000064001024016,1405,2010,2,26,56280.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
17.0,120407.84,1500000.0,1.0,51.0,1.0,0,0.08027189333333333,692,2012,2,9,102612.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,100000.0,499992.0,1.0,38.0,1.0,0,0.2000032000512008,335,2013,1,31,76494.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,150000.0,699996.0,1.0,36.0,1.0,2,0.21428693878250732,1372,2010,3,31,72360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
51.0,525000.0,999996.0,1.0,33.0,3.0,1,0.5250021000084001,1652,2009,6,24,66297.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,320004.0,1.0,49.0,1.0,0,0.31249609379882753,1372,2010,3,31,98490.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
64.0,111134.64,600000.0,2.0,41.0,3.0,2,0.1852244,580,2012,5,31,82492.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
22.0,100000.0,2400000.0,1.0,39.0,2.0,1,0.041666666666666664,1447,2010,1,15,78390.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
12.0,100000.0,499992.0,1.0,59.0,0.0,3,0.2000032000512008,642,2012,3,30,118708.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,100000.0,249996.0,1.0,24.0,0.0,0,0.4000064001024016,2011,2008,6,30,48192.0,-1.3853498,0.17453381,-1.4956062,-0.6122077,-0.4184213,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
89.0,118359.57,999996.0,2.0,44.0,0.0,3,0.11836004344017377,555,2012,6,25,88528.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-2.023991,-1.4594462,0.6250562
12.0,150000.0,549996.0,1.0,21.0,3.0,0,0.27272925621277244,1380,2010,3,23,42210.0,0.10369337,-0.9288311,-0.015264446,-0.29536033,1.0824445,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,108640.32,300000.0,1.0,36.0,2.0,0,0.3621344,855,2011,8,30,72396.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,-0.54616356,-0.21557568,0.7439208,0.82596856,-0.5151279
53.0,201029.52,549996.0,1.0,60.0,3.0,2,0.3655108764427377,979,2011,4,28,120660.0,0.10369337,-0.9288311,-0.015264446,-0.6122077,-0.4184213,-0.54616356,-0.21557568,-1.0827601,2.725196,0.9714355
31.0,140000.0,249996.0,1.0,54.0,0.0,0,0.5600089601433623,1825,2009,1,2,108486.0,0.27973944,0.539785,0.28578463,1.1197833,-0.9323207,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
17.0,100000.0,249996.0,1.0,57.0,2.0,2,0.4000064001024016,1372,2010,3,31,114570.0,-0.44509146,1.5352405,-0.8534257,1.1197833,-0.9323207,0.45833537,0.9619635,-1.0827601,2.725196,0.9714355
12.0,100000.0,360000.0,1.0,45.0,3.0,0,0.2777777777777778,2127,2008,3,6,90360.0,-0.44509146,1.5352405,-0.8534257,-0.6122077,-0.4184213,0.45833537,0.9619635,-2.023991,-1.4594462,0.6250562
